,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,strategy
588,2017/10/30,15:19:05,341,31710129,1,4,3,CHECK,0,0,1,4,3,1509344337,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,1_4,F*
589,2017/10/30,15:19:23,321,31710129,1,5,3,CHECK,0,0,1,2,3,1509344353,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
590,2017/10/30,15:19:36,321,31710129,2,1,3,CHECK,0,0,1,2,3,1509344366,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
591,2017/10/30,15:19:46,321,31710129,2,2,3,CHECK,0,0,1,2,3,1509344377,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
592,2017/10/30,15:19:58,621,31710129,2,3,3,CHECK,0,0,1,2,6,1509344388,1,f,1,1,1,1,0,4,1,,,,,,,,,,F*,2_3,F*
593,2017/10/30,15:20:31,321,31710129,2,4,3,CHECK,0,0,1,2,3,1509344417,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
594,2017/10/30,15:20:44,321,31710129,2,5,3,CHECK,0,0,1,2,3,1509344433,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
595,2017/10/30,15:21:48,453,31710129,3,1,15,CHECK,0,0,3,5,4,1509344448,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
596,2017/10/30,15:22:34,321,31710129,3,2,3,CHECK,0,0,1,2,3,1509344538,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
597,2017/10/30,15:23:07,321,31710129,3,3,3,CHECK,0,0,1,2,3,1509344555,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,s
598,2017/10/30,15:23:22,321,31710129,3,4,3,CHECK,0,0,1,2,3,1509344588,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
599,2017/10/30,15:23:34,321,31710129,3,5,3,CHECK,0,0,1,2,3,1509344603,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,n
600,2017/10/30,14:45:10,321,31710143,1,1,3,CHECK,0,0,1,2,3,1509342258,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
601,2017/10/30,14:45:47,321,31710143,1,2,3,CHECK,0,0,1,2,3,1509342312,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
602,2017/10/30,14:45:59,321,31710143,1,3,3,CHECK,0,0,1,2,3,1509342348,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
603,2017/10/30,14:46:08,321,31710143,1,4,3,CHECK,0,0,1,2,3,1509342359,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
604,2017/10/30,14:46:15,321,31710143,1,5,3,CHECK,0,0,1,2,3,1509342369,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
605,2017/10/30,14:47:00,453,31710143,2,1,5,CHECK,0,0,3,5,4,1509342377,1,f,0,0,1,1,1,3,1,,,,,,,,,,,2_1,n
606,2017/10/30,14:47:28,321,31710143,2,2,3,CHECK,0,0,1,2,3,1509342437,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
607,2017/10/30,14:47:38,321,31710143,2,3,3,CHECK,0,0,1,2,3,1509342448,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
608,2017/10/30,14:47:51,321,31710143,2,4,3,CHECK,0,0,1,2,3,1509342459,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
609,2017/10/30,14:48:01,321,31710143,2,5,3,CHECK,0,0,1,2,3,1509342471,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
610,2017/10/30,14:49:39,354,31710143,3,1,9,CHECK,0,0,4,5,3,1509342484,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
611,2017/10/30,14:50:56,321,31710143,3,2,3,CHECK,0,0,1,2,3,1509342648,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,s
612,2017/10/30,14:51:15,321,31710143,3,3,3,CHECK,0,0,1,2,3,1509342657,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,s
613,2017/10/30,14:51:25,321,31710143,3,4,3,CHECK,0,0,1,2,3,1509342676,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,s
614,2017/10/30,14:51:37,321,31710143,3,5,3,CHECK,0,0,1,2,3,1509342686,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,s
615,2017/10/30,14:35:54,321,31510062,1,1,3,CHECK,0,0,1,2,3,1509341711,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,r
616,2017/10/30,14:36:16,341,31510062,1,2,3,CHECK,0,0,1,4,3,1509341756,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,1_2,F*
617,2017/10/30,14:38:05,321,31510062,1,3,3,CHECK,0,0,1,2,3,1509341797,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
618,2017/10/30,14:38:37,321,31510062,1,4,3,CHECK,0,0,1,2,3,1509341886,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
619,2017/10/30,14:38:52,321,31510062,1,5,3,CHECK,0,0,1,2,3,1509341918,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
620,2017/10/30,14:39:11,321,31510062,2,1,3,CHECK,0,0,1,2,3,1509341935,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
621,2017/10/30,14:39:26,321,31510062,2,2,5,CHECK,0,0,1,2,3,1509341952,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
622,2017/10/30,14:40:49,325,31510062,2,3,3,CHECK,0,0,5,2,3,1509341967,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,2_3,F*
623,2017/10/30,14:41:10,321,31510062,2,4,3,CHECK,0,0,1,2,3,1509342057,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
624,2017/10/30,14:41:25,321,31510062,2,5,3,CHECK,0,0,1,2,3,1509342071,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
625,2017/10/30,14:41:48,453,31510062,3,1,3,CHECK,0,0,3,5,4,1509342091,1,f,0,0,1,1,1,3,1,,,,,,,,,r,,3_1,r
626,2017/10/30,14:55:38,321,31510062,3,2,5,CHECK,0,0,1,2,3,1509342908,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,n
627,2017/10/30,14:55:56,341,31510062,3,3,3,CHECK,0,0,1,4,3,1509342942,1,f,0,0,1,0,1,2,1,,,,,,,,,,,3_3,n
628,2017/10/30,14:56:32,321,31510062,3,4,3,CHECK,0,0,1,2,3,1509342968,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,n
629,2017/10/30,14:57:13,321,31510062,3,5,3,CHECK,0,0,1,2,3,1509342993,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,n
630,2017/10/30,14:43:39,321,31710165,1,1,3,CHECK,0,0,1,2,3,1509342205,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
631,2017/10/30,14:43:51,321,31710165,1,2,3,CHECK,0,0,1,2,3,1509342220,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
632,2017/10/30,14:44:03,321,31710165,1,3,3,CHECK,0,0,1,2,3,1509342232,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
633,2017/10/30,14:44:12,321,31710165,1,4,3,CHECK,0,0,1,2,3,1509342244,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
634,2017/10/30,14:44:19,321,31710165,1,5,3,CHECK,0,0,1,2,3,1509342253,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
635,2017/10/30,14:44:31,321,31710165,2,1,3,CHECK,0,0,1,2,3,1509342261,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
636,2017/10/30,14:44:37,321,31710165,2,2,3,CHECK,0,0,1,2,3,1509342272,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
637,2017/10/30,14:44:45,321,31710165,2,3,3,CHECK,0,0,1,2,3,1509342278,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
638,2017/10/30,14:45:05,321,31710165,2,4,3,CHECK,0,0,1,2,3,1509342285,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
639,2017/10/30,14:45:12,321,31710165,2,5,3,CHECK,0,0,1,2,3,1509342305,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,n
640,2017/10/30,14:45:35,354,31710165,3,1,5,CHECK,0,0,4,5,3,1509342314,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
641,2017/10/30,14:46:09,321,31710165,3,2,3,CHECK,0,0,1,2,3,1509342360,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,n
642,2017/10/30,14:46:31,321,31710165,3,3,9,CHECK,0,0,1,2,3,1509342370,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
643,2017/10/30,14:46:41,321,31710165,3,4,5,CHECK,0,0,1,2,3,1509342392,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,n
644,2017/10/30,14:46:50,321,31710165,3,5,3,CHECK,0,0,1,2,3,1509342402,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
645,2017/10/30,14:43:45,321,31710112,1,1,3,CHECK,0,0,1,2,3,1509342207,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
646,2017/10/30,14:44:04,321,31710112,1,2,3,CHECK,0,0,1,2,3,1509342226,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
647,2017/10/30,14:44:37,321,31710112,1,3,3,CHECK,0,0,1,2,3,1509342249,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
648,2017/10/30,14:44:59,321,31710112,1,4,3,CHECK,0,0,1,2,3,1509342278,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
649,2017/10/30,14:45:26,321,31710112,1,5,3,CHECK,0,0,1,2,3,1509342300,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
650,2017/10/30,14:46:11,321,31710112,2,1,5,CHECK,0,0,1,2,3,1509342345,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,n
651,2017/10/30,14:46:26,321,31710112,2,2,3,CHECK,0,0,1,2,3,1509342372,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
652,2017/10/30,14:46:44,321,31710112,2,3,3,CHECK,0,0,1,2,3,1509342387,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
653,2017/10/30,14:47:07,321,31710112,2,4,3,CHECK,0,0,1,2,3,1509342405,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
654,2017/10/30,14:47:22,321,31710112,2,5,3,CHECK,0,0,1,2,3,1509342428,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
655,2017/10/30,14:48:49,354,31710112,3,1,3,CHECK,0,0,4,5,3,1509342444,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
656,2017/10/30,14:59:00,321,31710112,3,2,3,CHECK,0,0,1,2,3,1509343127,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
657,2017/10/30,14:59:17,321,31710112,3,3,3,CHECK,0,0,1,2,3,1509343141,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
658,2017/10/30,14:59:32,321,31710112,3,4,3,CHECK,0,0,1,2,3,1509343157,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
659,2017/10/30,14:59:44,321,31710112,3,5,3,CHECK,0,0,1,2,3,1509343173,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
660,2017/10/30,14:38:50,321,31710156,1,1,3,CHECK,0,0,1,2,3,1509341920,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
661,2017/10/30,14:39:01,321,31710156,1,2,3,CHECK,0,0,1,2,3,1509341931,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
662,2017/10/30,14:39:10,321,31710156,1,3,3,CHECK,0,0,1,2,3,1509341942,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
663,2017/10/30,14:39:42,321,31710156,1,4,5,CHECK,0,0,1,2,3,1509341950,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
664,2017/10/30,14:39:54,321,31710156,1,5,3,CHECK,0,0,1,2,3,1509341983,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
665,2017/10/30,14:40:10,321,31710156,2,1,3,CHECK,0,0,1,2,3,1509341996,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
666,2017/10/30,14:40:17,321,31710156,2,2,3,CHECK,0,0,1,2,3,1509342011,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
667,2017/10/30,14:40:26,321,31710156,2,3,3,CHECK,0,0,1,2,3,1509342018,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
668,2017/10/30,14:40:33,425,31710156,2,4,3,CHECK,0,0,5,2,4,1509342027,1,f,0,0,0,0,0,0,1,,,,,,,,,r,,2_4,r
669,2017/10/30,14:40:49,321,31710156,2,5,3,CHECK,0,0,1,2,3,1509342041,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
670,2017/10/30,14:46:53,453,31710156,3,1,3,CHECK,0,0,3,5,4,1509342392,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,3_1,F*
671,2017/10/30,14:53:44,321,31710156,3,2,3,CHECK,0,0,1,2,3,1509342815,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,s
672,2017/10/30,14:53:56,321,31710156,3,3,3,CHECK,0,0,1,2,3,1509342824,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,s
673,2017/10/30,14:54:11,321,31710156,3,4,3,CHECK,0,0,1,2,3,1509342837,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,s
674,2017/10/30,14:54:20,321,31710156,3,5,3,CHECK,0,0,1,2,3,1509342852,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,s
675,2017/10/30,14:45:54,321,31710086,1,1,3,CHECK,0,0,1,2,3,1509342337,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,r
676,2017/10/30,14:46:04,321,31710086,1,2,3,CHECK,0,0,1,2,3,1509342355,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
677,2017/10/30,14:46:17,321,31710086,1,3,3,CHECK,0,0,1,2,3,1509342365,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
678,2017/10/30,14:46:33,321,31710086,1,4,3,CHECK,0,0,1,2,3,1509342378,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
679,2017/10/30,14:46:48,321,31710086,1,5,3,CHECK,0,0,1,2,3,1509342394,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
680,2017/10/30,14:47:05,321,31710086,2,1,3,CHECK,0,0,1,2,3,1509342410,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
681,2017/10/30,14:47:18,321,31710086,2,2,3,CHECK,0,0,1,2,3,1509342426,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
682,2017/10/30,14:47:42,321,31710086,2,3,3,CHECK,0,0,1,2,3,1509342439,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
683,2017/10/30,14:48:02,321,31710086,2,4,3,CHECK,0,0,1,2,3,1509342463,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
684,2017/10/30,14:48:16,321,31710086,2,5,3,CHECK,0,0,1,2,3,1509342482,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
685,2017/10/30,14:49:38,345,31710086,3,1,5,CHECK,0,0,5,4,3,1509342499,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
686,2017/10/30,14:57:51,321,31710086,3,2,3,CHECK,0,0,1,2,3,1509343054,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,s
687,2017/10/30,14:58:09,321,31710086,3,3,3,CHECK,0,0,1,2,3,1509343072,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_3,s
688,2017/10/30,14:58:24,321,31710086,3,4,3,CHECK,0,0,1,2,3,1509343090,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,s
689,2017/10/30,14:58:33,321,31710086,3,5,3,CHECK,0,0,1,2,3,1509343104,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,s
690,2017/10/30,14:56:48,321,31610121,1,1,7,CHECK,0,0,1,2,3,1509342992,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,n
691,2017/10/30,14:56:57,321,31610121,1,2,3,CHECK,0,0,1,2,3,1509343009,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
692,2017/10/30,14:57:15,321,31610121,1,3,3,CHECK,0,0,1,2,3,1509343018,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
693,2017/10/30,14:57:28,321,31610121,1,4,3,CHECK,0,0,1,2,3,1509343036,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
694,2017/10/30,14:57:37,321,31610121,1,5,3,CHECK,0,0,1,2,3,1509343049,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
695,2017/10/30,14:57:47,321,31610121,2,1,3,CHECK,0,0,1,2,3,1509343060,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
696,2017/10/30,14:57:58,321,31610121,2,2,3,CHECK,0,0,1,2,3,1509343068,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
697,2017/10/30,14:58:14,325,31610121,2,3,5,CHECK,0,0,5,2,3,1509343078,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,2_3,r
698,2017/10/30,14:58:35,321,31610121,2,4,3,CHECK,0,0,1,2,3,1509343103,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
699,2017/10/30,14:58:49,321,31610121,2,5,3,CHECK,0,0,1,2,3,1509343116,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
700,2017/10/30,14:59:08,534,31610121,3,1,5,CHECK,0,0,4,3,5,1509343132,1,f,0,0,1,1,1,3,1,,,,,,,,,,,3_1,n
701,2017/10/30,15:04:27,321,31610121,3,2,3,CHECK,0,0,1,2,3,1509343452,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,s
702,2017/10/30,15:04:45,123,31610121,3,3,3,CHECK,0,0,3,2,1,1509343470,1,f,0,1,1,1,1,4,1,,,,,,,,,r,,3_3,r
703,2017/10/30,15:05:05,341,31610121,3,4,3,CHECK,0,0,1,4,3,1509343492,1,f,0,0,1,0,1,2,1,,,,,,,,,,,3_4,n
704,2017/10/30,15:05:36,123,31610121,3,5,3,CHECK,0,0,3,2,1,1509343526,1,f,0,1,1,1,1,4,1,,,,,,,,s,,,3_5,s
705,2017/10/30,14:31:16,341,31710074,1,1,3,CHECK,0,0,1,4,3,1509341440,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,1_1,F*
706,2017/10/30,14:32:53,321,31710074,1,2,3,CHECK,0,0,1,2,3,1509341557,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
707,2017/10/30,14:33:06,321,31710074,1,3,3,CHECK,0,0,1,2,3,1509341574,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
708,2017/10/30,14:33:28,321,31710074,1,4,3,CHECK,0,0,1,2,3,1509341587,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
709,2017/10/30,14:33:47,321,31710074,1,5,3,CHECK,0,0,1,2,3,1509341609,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
710,2017/10/30,14:34:24,321,31710074,2,1,7,CHECK,0,0,1,2,3,1509341629,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,n
711,2017/10/30,14:34:41,321,31710074,2,2,3,CHECK,0,0,1,2,3,1509341664,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
712,2017/10/30,14:35:07,321,31710074,2,3,3,CHECK,0,0,1,2,3,1509341682,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
713,2017/10/30,14:35:31,321,31710074,2,4,3,CHECK,0,0,1,2,3,1509341708,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
714,2017/10/30,14:35:46,341,31710074,2,5,3,CHECK,0,0,1,4,3,1509341731,1,f,0,0,1,0,1,2,1,,,,,,,,,,F*,2_5,F*
715,2017/10/30,14:36:22,453,31710074,3,1,3,CHECK,0,0,3,5,4,1509341759,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,3_1,F*
716,2017/10/30,14:56:52,523,31710074,3,2,5,CHECK,0,0,3,2,5,1509343000,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,3_2,r
717,2017/10/30,14:59:04,123,31710074,3,3,5,CHECK,0,0,3,2,1,1509343128,1,f,0,1,1,1,1,4,1,,,,,,,,,r,,3_3,r
718,2017/10/30,14:59:30,645,31710074,3,4,3,CHECK,0,0,5,4,6,1509343153,1,f,0,0,1,1,0,2,1,,,,,,,,,,,3_4,n
719,2017/10/30,15:00:07,341,31710074,3,5,3,CHECK,0,0,1,4,3,1509343195,1,f,0,0,1,0,1,2,1,,,,,,,,,,,3_5,n
720,2017/10/30,17:26:40,321,31710042,1,1,3,CHECK,0,0,1,2,3,1509351993,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
721,2017/10/30,17:26:49,321,31710042,1,2,3,CHECK,0,0,1,2,3,1509352001,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
722,2017/10/30,17:26:56,321,31710042,1,3,3,CHECK,0,0,1,2,3,1509352010,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
723,2017/10/30,17:27:04,321,31710042,1,4,3,CHECK,0,0,1,2,3,1509352017,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
724,2017/10/30,17:27:10,341,31710042,1,5,3,CHECK,0,0,1,4,3,1509352024,1,f,0,0,1,0,1,2,1,,,,,,,,,,,1_5,n
725,2017/10/30,17:27:30,321,31710042,2,1,5,CHECK,0,0,1,2,3,1509352042,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,2_1,s
726,2017/10/30,17:27:36,321,31710042,2,2,3,CHECK,0,0,1,2,3,1509352050,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,F*
727,2017/10/30,17:27:44,321,31710042,2,3,3,CHECK,0,0,1,2,3,1509352057,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
728,2017/10/30,17:27:51,321,31710042,2,4,3,CHECK,0,0,1,2,3,1509352064,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
729,2017/10/30,17:27:58,321,31710042,2,5,3,CHECK,0,0,1,2,3,1509352072,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,F*
730,2017/10/30,17:28:12,321,31710042,3,1,5,CHECK,0,0,1,2,3,1509352080,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,n
731,2017/10/30,17:28:20,321,31710042,3,2,3,CHECK,0,0,1,2,3,1509352093,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,s
732,2017/10/30,17:28:27,321,31710042,3,3,3,CHECK,0,0,1,2,3,1509352101,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,n
733,2017/10/30,17:28:36,321,31710042,3,4,3,CHECK,0,0,1,2,3,1509352108,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,n
734,2017/10/30,17:28:45,321,31710042,3,5,3,CHECK,0,0,1,2,3,1509352117,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_5,s
